YEAR,MONTH,sex,agegrp,total,disabilityType,percent
2010,5,Women,55 to 64,18510110.0008,"Hearing, deaf",0.0224811677500574
2010,5,Men,55 to 64,17209935.9988,"Hearing, deaf",0.0527163074495605
2010,5,Men,18 to 24,14581756.8402,"Hearing, deaf",0.00421224500402227
2010,5,Men,65+,16701155.0053,"Hearing, deaf",0.136286299646802
2010,5,Women,18 to 24,14436023.872,"Hearing, deaf",0.00595759862013063
2010,6,Women,65+,21895926.9817,"Hearing, deaf",0.0872939913481389
2010,6,Men,65+,16728752.0073,"Hearing, deaf",0.135625074883646
2010,6,Women,55 to 64,18559956.0037,"Hearing, deaf",0.0216961401751019
2010,6,Women,18 to 24,14556986.9659,"Hearing, deaf",0.00564773815437136
2010,6,Men,25 to 54,61988619.0012,"Hearing, deaf",0.0126635653003466
2010,6,Women,25 to 54,63314963.9956,"Hearing, deaf",0.00890261993735275
2010,6,Men,55 to 64,17257683.0049,"Hearing, deaf",0.0535474893493882
2010,6,Men,18 to 24,14587976.0931,"Hearing, deaf",0.00446359091792033
2010,7,Women,25 to 54,63330417.9891,"Hearing, deaf",0.00935669907787421
2010,7,Men,25 to 54,62018067.0081,"Hearing, deaf",0.0128826779766556
2010,7,Women,65+,21923426.0024,"Hearing, deaf",0.0852627166299359
2010,7,Men,65+,16757056.0106,"Hearing, deaf",0.133072889139323
2010,7,Women,55 to 64,18610487.0077,"Hearing, deaf",0.0197524971027306
2010,7,Men,55 to 64,17306121.0035,"Hearing, deaf",0.0502977321390483
2010,7,Women,18 to 24,14670383.1531,"Hearing, deaf",0.00390091224631084
2010,7,Men,18 to 24,14712614.1402,"Hearing, deaf",0.00437461982531984
2010,8,Women,25 to 54,63332363.9924,"Hearing, deaf",0.0098611234009036
2010,8,Men,65+,16794826.9985,"Hearing, deaf",0.137318680585753
2010,8,Women,65+,21961404.0187,"Hearing, deaf",0.0885833191467855
2010,8,Men,55 to 64,17362330.999,"Hearing, deaf",0.0466888203056772
2010,8,Men,25 to 54,62034161.0025,"Hearing, deaf",0.0138696725045629
2010,8,Women,55 to 64,18669053.9947,"Hearing, deaf",0.0197887274365846
2010,8,Men,18 to 24,14669781.3441,"Hearing, deaf",0.00618982147518647
2010,8,Women,18 to 24,14476873.2631,"Hearing, deaf",0.00392854484296435
2010,9,Men,25 to 54,62053865.9918,"Hearing, deaf",0.0132847534786783
2010,9,Women,25 to 54,63337659.9991,"Hearing, deaf",0.00969835257426196
2010,9,Women,65+,22000546.9959,"Hearing, deaf",0.0908462652484263
2010,9,Men,65+,16833506.0037,"Hearing, deaf",0.143338558204669
2010,9,Women,55 to 64,18728569.0027,"Hearing, deaf",0.0185563124950923
2010,9,Men,55 to 64,17419489.9947,"Hearing, deaf",0.0481287241276916
2010,9,Men,18 to 24,14547065.4615,"Hearing, deaf",0.00626202132939374
2010,9,Women,18 to 24,14318116.9691,"Hearing, deaf",0.00446706079703303
2010,10,Women,25 to 54,63339232.0043,"Hearing, deaf",0.00950478660775567
2010,10,Women,18 to 24,14322345.4577,"Hearing, deaf",0.00350055645201923
2010,10,Men,25 to 54,62069519.9751,"Hearing, deaf",0.0120235547495677
2010,10,Men,65+,16871257.9995,"Hearing, deaf",0.14251046435134
2010,10,Women,65+,22038506.0038,"Hearing, deaf",0.0943126302455172
2010,10,Men,18 to 24,14520524.2528,"Hearing, deaf",0.00567883233858442
2010,10,Women,55 to 64,18787099.0094,"Hearing, deaf",0.0193521146142941
2010,10,Men,55 to 64,17475655.0053,"Hearing, deaf",0.0479939696192006
2010,11,Men,25 to 54,62084096.0086,"Hearing, deaf",0.0122628194939738
2010,11,Women,25 to 54,63339263.0013,"Hearing, deaf",0.00967932512551365
2010,11,Men,65+,16899247.996,"Hearing, deaf",0.144654693911742
2010,11,Men,55 to 64,17531279.0056,"Hearing, deaf",0.0478139534618234
2010,11,Women,55 to 64,18846473.006,"Hearing, deaf",0.0208304483058988
2010,11,Women,65+,22066493.0063,"Hearing, deaf",0.0971828410562452
2010,11,Men,18 to 24,14583284.7722,"Hearing, deaf",0.0063682076329632
2010,11,Women,18 to 24,14340251.7992,"Hearing, deaf",0.00347708609989552
2010,12,Women,65+,22093639.0046,"Hearing, deaf",0.0992951298445332
2010,12,Men,65+,16926559.0028,"Hearing, deaf",0.145370957959793
2010,12,Women,25 to 54,63336618.9922,"Hearing, deaf",0.00973287179689709
2010,12,Men,25 to 54,62095750.0118,"Hearing, deaf",0.0129630896002872
2010,12,Men,18 to 24,14596260.276,"Hearing, deaf",0.0062027851235886
2010,12,Women,18 to 24,14419380.6061,"Hearing, deaf",0.00364891497334786
2010,12,Women,55 to 64,18905138.9991,"Hearing, deaf",0.0223504445442118
2010,12,Men,55 to 64,17586187.9963,"Hearing, deaf",0.0496541738200297
2011,1,Men,25 to 54,61562982.0035,"Hearing, deaf",0.0129929310564346
2011,1,Women,25 to 54,63116713.9908,"Hearing, deaf",0.0094634835281042
2011,1,Women,55 to 64,18925274.0024,"Hearing, deaf",0.0246446891200018
2011,1,Women,18 to 24,14534071.4439,"Hearing, deaf",0.00247529680439952
2011,1,Men,55 to 64,17582424.991,"Hearing, deaf",0.0508873073969026
2011,1,Women,65+,22060841.0135,"Hearing, deaf",0.0978996867652667
2011,1,Men,18 to 24,14844437.6971,"Hearing, deaf",0.0054856109514952
2011,1,Men,65+,17258881.9973,"Hearing, deaf",0.146575799446091
2011,2,Men,55 to 64,17632131.0063,"Hearing, deaf",0.0472212178268473
2011,2,Women,55 to 64,18980339.9971,"Hearing, deaf",0.0242660688201777
2011,2,Men,18 to 24,14876556.8737,"Hearing, deaf",0.00589510947624187
2011,2,Women,25 to 54,63112116.9831,"Hearing, deaf",0.00964802336076053
2011,2,Women,18 to 24,14436740.6349,"Hearing, deaf",0.00317880161184442
2011,2,Men,25 to 54,61570605.0115,"Hearing, deaf",0.0128422733876387
2011,2,Women,65+,22079111.9975,"Hearing, deaf",0.0980797911186464
2011,2,Men,65+,17281754.0019,"Hearing, deaf",0.147807683891297
2011,3,Men,55 to 64,17682064.0037,"Hearing, deaf",0.0466785769142838
2011,3,Women,55 to 64,19035656.0045,"Hearing, deaf",0.0245611981530594
2011,3,Men,18 to 24,14929705.1298,"Hearing, deaf",0.00442782333108849
2011,3,Women,25 to 54,63107800.0029,"Hearing, deaf",0.00952902553523282
2011,3,Women,18 to 24,14558928.4744,"Hearing, deaf",0.00449290887821988
2011,3,Men,25 to 54,61578367.9928,"Hearing, deaf",0.0138015195563379
2011,3,Women,65+,22097781.9975,"Hearing, deaf",0.0953694906094387
2011,3,Men,65+,17304887.9994,"Hearing, deaf",0.148821621896038
2011,4,Men,55 to 64,17731739.0043,"Hearing, deaf",0.0461646834076168
2011,4,Women,55 to 64,19090680.9999,"Hearing, deaf",0.024216320240353
2011,4,Men,18 to 24,15027731.5947,"Hearing, deaf",0.00507463547105776
2011,4,Men,25 to 54,61585666.9879,"Hearing, deaf",0.0126897597870223
2011,4,Women,25 to 54,63102950.0061,"Hearing, deaf",0.00946612790752661
2011,4,Women,65+,22116027.0107,"Hearing, deaf",0.0929003648397592
2011,4,Men,65+,17327735.0026,"Hearing, deaf",0.147064889151273
2011,4,Women,18 to 24,14559347.2884,"Hearing, deaf",0.00453412069183869
2011,5,Men,55 to 64,17769928.9954,"Hearing, deaf",0.0459460953677053
2011,5,Women,55 to 64,19132089.9993,"Hearing, deaf",0.0240190350095998
2011,5,Men,18 to 24,15098220.8197,"Hearing, deaf",0.00579472430194185
2011,5,Men,25 to 54,61602817.0118,"Hearing, deaf",0.0123754998469302
2011,5,Women,25 to 54,63108494.9881,"Hearing, deaf",0.00941534646028308
2011,5,Women,65+,22146546.9958,"Hearing, deaf",0.0915464984173151
2011,5,Men,65+,17361584.988,"Hearing, deaf",0.140919229436197
2011,5,Women,18 to 24,14586245.1694,"Hearing, deaf",0.00497096353159561
2011,6,Men,65+,17396098,"Hearing, deaf",0.144096715021955
2011,6,Women,55 to 64,19174178.9917,"Hearing, deaf",0.0228999557368307
2011,6,Men,25 to 54,61622470.0107,"Hearing, deaf",0.0131213289350395
2011,6,Women,25 to 54,63116384.0011,"Hearing, deaf",0.00913104076098459
2011,6,Women,65+,22177895.996,"Hearing, deaf",0.0923006224517061
2011,6,Men,18 to 24,14982512.5372,"Hearing, deaf",0.00759701084296717
2011,6,Men,55 to 64,17808796.9991,"Hearing, deaf",0.0483592076962595
2011,6,Women,18 to 24,14681107.6552,"Hearing, deaf",0.0047755713088288
2011,7,Men,65+,17431073.9891,"Hearing, deaf",0.144880515531011
2011,7,Women,55 to 64,19216747.0034,"Hearing, deaf",0.0235986160571175
2011,7,Men,25 to 54,61643390.9994,"Hearing, deaf",0.0131631871388759
2011,7,Women,25 to 54,63125527.0094,"Hearing, deaf",0.00922447269253356
2011,7,Women,65+,22209863.0072,"Hearing, deaf",0.0922608048881581
2011,7,Men,18 to 24,15102310.1967,"Hearing, deaf",0.00628698040653059
2011,7,Men,55 to 64,17848109.0012,"Hearing, deaf",0.0469492168914735
2011,7,Women,18 to 24,14699581.6034,"Hearing, deaf",0.0046067594185359
2011,8,Women,25 to 54,63115910.0163,"Hearing, deaf",0.00942108486982817
2011,8,Men,65+,17497495.0022,"Hearing, deaf",0.146956823355383
2011,8,Women,55 to 64,19253601.9985,"Hearing, deaf",0.0214204998904688
2011,8,Men,25 to 54,61647988.004,"Hearing, deaf",0.0140102622350621
2011,8,Women,65+,22275604.992,"Hearing, deaf",0.0899496427558128
2011,8,Men,18 to 24,15137578.4465,"Hearing, deaf",0.00561398351132238
2011,8,Men,55 to 64,17881447.9972,"Hearing, deaf",0.0474908216791489
2011,8,Women,18 to 24,14678027.3629,"Hearing, deaf",0.00399431156860962
2011,9,Men,65+,17563850.9971,"Hearing, deaf",0.151334473170996
2011,9,Women,55 to 64,19290388.9992,"Hearing, deaf",0.0220862400140126
2011,9,Men,25 to 54,61652279.0081,"Hearing, deaf",0.0139463432241821
2011,9,Women,25 to 54,63106034.9641,"Hearing, deaf",0.00926960162261468
2011,9,Women,65+,22341265.9975,"Hearing, deaf",0.0907264419584287
2011,9,Men,18 to 24,14958498.968,"Hearing, deaf",0.00359294882561241
2011,9,Men,55 to 64,17914708.9994,"Hearing, deaf",0.0480473051406433
2011,9,Women,18 to 24,14539630.8267,"Hearing, deaf",0.00297891581404274
2011,10,Women,25 to 54,63095839.9887,"Hearing, deaf",0.0104640163046921
2011,10,Men,25 to 54,61656196.0054,"Hearing, deaf",0.0141368554139094
2011,10,Men,65+,17630148.9961,"Hearing, deaf",0.14817174058358
2011,10,Women,55 to 64,19327120.0036,"Hearing, deaf",0.0243964057920773
2011,10,Women,65+,22406882.9915,"Hearing, deaf",0.0924201575821845
2011,10,Men,55 to 64,17947907.9814,"Hearing, deaf",0.0510070796077588
2011,10,Women,18 to 24,14489785.456,"Hearing, deaf",0.00327864311340291
2011,10,Men,18 to 24,14969665.7225,"Hearing, deaf",0.00284243993077582
2011,11,Women,25 to 54,63085084.9981,"Hearing, deaf",0.00961631181630763
2011,11,Men,25 to 54,61658406.9775,"Hearing, deaf",0.0130890109437064
2011,11,Men,65+,17703777.004,"Hearing, deaf",0.149609936184892
2011,11,Women,55 to 64,19343839.0095,"Hearing, deaf",0.0229795094180475
2011,11,Women,65+,22481286.9883,"Hearing, deaf",0.094067571167104
2011,11,Men,55 to 64,17962466.9987,"Hearing, deaf",0.051536994677123
2011,11,Women,18 to 24,14471275.318,"Hearing, deaf",0.00438887744199022
2011,11,Men,18 to 24,15018702.8176,"Hearing, deaf",0.00351023103261754
2011,12,Men,25 to 54,61653166.9948,"Hearing, deaf",0.0126547369831919
2011,12,Women,25 to 54,63067395.9853,"Hearing, deaf",0.00912887488860638
2011,12,Men,65+,17775489.9946,"Hearing, deaf",0.145835076472576
2011,12,Women,18 to 24,14564436.2204,"Hearing, deaf",0.0039316912191763
2011,12,Women,55 to 64,19358599.0036,"Hearing, deaf",0.0244630390097927
2011,12,Women,65+,22553360.0121,"Hearing, deaf",0.0937721032416171
2011,12,Men,18 to 24,15069610.0677,"Hearing, deaf",0.0040676212871217
2011,12,Men,55 to 64,17975073.9986,"Hearing, deaf",0.0531491320355293
2012,1,Men,25 to 54,60963997.0215,"Hearing, deaf",0.0115729098020129
2012,1,Women,25 to 54,63427991.9901,"Hearing, deaf",0.00893585151313737
2012,1,Women,18 to 24,14991165.0714,"Hearing, deaf",0.00539469845837989
2012,1,Women,65+,23025891.0019,"Hearing, deaf",0.0934800817619778
2012,1,Men,18 to 24,14982781.1855,"Hearing, deaf",0.00493381742580212
2012,1,Men,65+,18018124.0116,"Hearing, deaf",0.142286378734516
2012,1,Women,55 to 64,19790386.9951,"Hearing, deaf",0.0230502608368874
2012,1,Men,55 to 64,18311002.9979,"Hearing, deaf",0.0532196194010651
2012,2,Women,55 to 64,19802075.0059,"Hearing, deaf",0.0233966650849449
2012,2,Men,55 to 64,18321453.0073,"Hearing, deaf",0.0498714641538495
2012,2,Women,25 to 54,63414170.0054,"Hearing, deaf",0.00850226103178655
2012,2,Men,25 to 54,60960495.9843,"Hearing, deaf",0.0113499581020173
2012,2,Women,18 to 24,14996172.7945,"Hearing, deaf",0.00555501112460858
2012,2,Women,65+,23099710.0016,"Hearing, deaf",0.0935589042395037
2012,2,Men,18 to 24,14976047.7268,"Hearing, deaf",0.00557622519128042
2012,2,Men,65+,18090829.9957,"Hearing, deaf",0.146049497896338
2012,3,Men,25 to 54,60957323.002,"Hearing, deaf",0.0122600831695887
2012,3,Women,25 to 54,63400685.9963,"Hearing, deaf",0.00886751515642606
2012,3,Women,18 to 24,14970601.3333,"Hearing, deaf",0.00578076757060523
2012,3,Women,65+,23174280.9998,"Hearing, deaf",0.0924236963735136
2012,3,Men,18 to 24,14992790.2808,"Hearing, deaf",0.00598342754216217
2012,3,Women,55 to 64,19814243.999,"Hearing, deaf",0.0214097694326067
2012,3,Men,65+,18164130.9899,"Hearing, deaf",0.148399628592132
2012,3,Men,55 to 64,18332369.9995,"Hearing, deaf",0.0500573941626221
2012,4,Men,25 to 54,60957353.9998,"Hearing, deaf",0.012788363363058
2012,4,Women,25 to 54,63389601.002,"Hearing, deaf",0.00907913525093559
2012,4,Women,65+,23249512.9917,"Hearing, deaf",0.0939501660993839
2012,4,Men,18 to 24,14999056.7645,"Hearing, deaf",0.00555955471795828
2012,4,Women,55 to 64,19826995.9943,"Hearing, deaf",0.0222006829388851
2012,4,Men,55 to 64,18344034.9956,"Hearing, deaf",0.0486477166236354
2012,4,Women,18 to 24,14943665.4334,"Hearing, deaf",0.00658964109166323
2012,4,Men,65+,18238139.0084,"Hearing, deaf",0.1477127198427
2012,5,Men,25 to 54,60959580.9932,"Hearing, deaf",0.0136791472614127
2012,5,Women,25 to 54,63381055.0079,"Hearing, deaf",0.00862184379594009
2012,5,Women,65+,23318364.988,"Hearing, deaf",0.0946241830692456
2012,5,Men,65+,18306844.9942,"Hearing, deaf",0.145096725997383
2012,5,Men,18 to 24,15081273.8383,"Hearing, deaf",0.00456585796652851
2012,5,Men,55 to 64,18365870.0037,"Hearing, deaf",0.0444083084349225
2012,5,Women,55 to 64,19850033.993,"Hearing, deaf",0.0242509127777694
2012,5,Women,18 to 24,14959439.4411,"Hearing, deaf",0.00639927071979649
2012,6,Men,65+,18376054.0059,"Hearing, deaf",0.140316314932038
2012,6,Women,65+,23388005.997,"Hearing, deaf",0.09157074796264
2012,6,Men,25 to 54,60963707.0069,"Hearing, deaf",0.0135297149385395
2012,6,Women,25 to 54,63374745.9836,"Hearing, deaf",0.00833212125594392
2012,6,Women,18 to 24,14906569.8481,"Hearing, deaf",0.00648686360345503
2012,6,Men,18 to 24,15129492.3943,"Hearing, deaf",0.00374966459029208
2012,6,Men,55 to 64,18388212.0048,"Hearing, deaf",0.0462302110601126
2012,6,Women,55 to 64,19873730.9934,"Hearing, deaf",0.0233123133876503
2012,7,Men,65+,18445939.9977,"Hearing, deaf",0.135521645300359
2012,7,Women,65+,23458610.0162,"Hearing, deaf",0.0908664883012234
2012,7,Men,25 to 54,60970042.0054,"Hearing, deaf",0.0136256789576498
2012,7,Women,25 to 54,63370670.9972,"Hearing, deaf",0.00835885755452084
2012,7,Women,18 to 24,14942216.7662,"Hearing, deaf",0.00641501893593377
2012,7,Men,18 to 24,15255438.8263,"Hearing, deaf",0.00514957320431624
2012,7,Men,55 to 64,18411209.9912,"Hearing, deaf",0.0461644391653915
2012,7,Women,55 to 64,19898197.9978,"Hearing, deaf",0.0268712045512421
2012,8,Men,65+,18523843.0006,"Hearing, deaf",0.139269110136403
2012,8,Women,65+,23538403.9993,"Hearing, deaf",0.0937075736853525
2012,8,Men,25 to 54,60969444.0001,"Hearing, deaf",0.0132572214976845
2012,8,Women,55 to 64,19932444.0051,"Hearing, deaf",0.0279513454675928
2012,8,Women,25 to 54,63358141.0218,"Hearing, deaf",0.00842545323443637
2012,8,Women,18 to 24,14998343.0573,"Hearing, deaf",0.00587648361310829
2012,8,Men,18 to 24,15099978.7265,"Hearing, deaf",0.00458271021789972
2012,8,Men,55 to 64,18443501.0036,"Hearing, deaf",0.0492917843159251
2012,9,Men,65+,18601350.0094,"Hearing, deaf",0.141481408869253
2012,9,Women,65+,23617669.9976,"Hearing, deaf",0.0973905769169328
2012,9,Women,55 to 64,19966268.9949,"Hearing, deaf",0.0262390665043038
2012,9,Women,25 to 54,63344232.9969,"Hearing, deaf",0.0095077534229434
2012,9,Men,25 to 54,60967763.0064,"Hearing, deaf",0.0139023771187246
2012,9,Women,18 to 24,14956333.0933,"Hearing, deaf",0.00562796319625346
2012,9,Men,55 to 64,18475414.9931,"Hearing, deaf",0.0498031847806202
2012,9,Men,18 to 24,15002514.3794,"Hearing, deaf",0.00373850107932662
2012,10,Men,65+,18679088.0087,"Hearing, deaf",0.143285090784594
2012,10,Women,65+,23697474.0082,"Hearing, deaf",0.0984561348603087
2012,10,Women,25 to 54,63331591.9907,"Hearing, deaf",0.00920469604625767
2012,10,Women,55 to 64,20000516.0179,"Hearing, deaf",0.0265260727535821
2012,10,Men,25 to 54,60966619.9854,"Hearing, deaf",0.0137440118674885
2012,10,Women,18 to 24,15018510.3765,"Hearing, deaf",0.00539306269193894
2012,10,Men,55 to 64,18507539.0037,"Hearing, deaf",0.0490224224635494
2012,10,Men,18 to 24,15025309.9023,"Hearing, deaf",0.00343572221376265
2012,11,Men,65+,18746438.0105,"Hearing, deaf",0.144862929052385
2012,11,Women,65+,23767207.0078,"Hearing, deaf",0.100871170597084
2012,11,Women,25 to 54,63317712.9899,"Hearing, deaf",0.00908176428279596
2012,11,Men,25 to 54,60963628.9916,"Hearing, deaf",0.0145499638714457
2012,11,Women,55 to 64,20034862.0036,"Hearing, deaf",0.022790090653879
2012,11,Men,18 to 24,14992678.1302,"Hearing, deaf",0.0038951986624968
2012,11,Women,18 to 24,14885076.177,"Hearing, deaf",0.00589790874135074
2012,11,Men,55 to 64,18540599.0024,"Hearing, deaf",0.0479441239080212
2012,12,Men,65+,18812569.9959,"Hearing, deaf",0.143112591394305
2012,12,Women,65+,23835584.9944,"Hearing, deaf",0.095467236614273
2012,12,Women,25 to 54,63299861.0147,"Hearing, deaf",0.00957868543122383
2012,12,Men,25 to 54,60956111.009,"Hearing, deaf",0.0140164792382154
2012,12,Men,18 to 24,14974943.0695,"Hearing, deaf",0.00355013240138983
2012,12,Women,18 to 24,14882670.1118,"Hearing, deaf",0.00513767815355763
2012,12,Men,55 to 64,18572433.0053,"Hearing, deaf",0.0475998166394097
2012,12,Women,55 to 64,20068083.0023,"Hearing, deaf",0.0216773480381829
2013,1,Men,65+,18842799.0026,"Hearing, deaf",0.145306382359765
2013,1,Women,65+,23863561.0097,"Hearing, deaf",0.0932500731175651
2013,1,Women,25 to 54,63371421.004,"Hearing, deaf",0.00942469767187801
2013,1,Men,25 to 54,60997281.0026,"Hearing, deaf",0.0148063361588446
2013,1,Women,18 to 24,14965787.3546,"Hearing, deaf",0.00471224859935777
2013,1,Men,55 to 64,18607153.9921,"Hearing, deaf",0.0484926371374737
2013,1,Men,18 to 24,15016162.9148,"Hearing, deaf",0.00527650958167933
2013,1,Women,55 to 64,20118997.0057,"Hearing, deaf",0.0216611128067931
2013,2,Men,25 to 54,60999894.0066,"Hearing, deaf",0.0148193970599718
2013,2,Women,25 to 54,63366450.9807,"Hearing, deaf",0.00914484694395297
2013,2,Women,18 to 24,14851466.5203,"Hearing, deaf",0.0052811298663868
2013,2,Women,65+,23926368.0061,"Hearing, deaf",0.0938350274152603
2013,2,Men,18 to 24,14941515.085,"Hearing, deaf",0.0060424460361879
2013,2,Men,65+,18903883.9955,"Hearing, deaf",0.142146178348304
2013,2,Men,55 to 64,18629363.0023,"Hearing, deaf",0.0470767162351028
2013,2,Women,55 to 64,20142276.9948,"Hearing, deaf",0.0223659353416847
2013,3,Men,25 to 54,61002865.0205,"Hearing, deaf",0.0145793236563746
2013,3,Women,25 to 54,63361915.0016,"Hearing, deaf",0.00904062817680834
2013,3,Women,18 to 24,14903861.7102,"Hearing, deaf",0.00500180764217515
2013,3,Women,65+,23989744.9973,"Hearing, deaf",0.0970510497823982
2013,3,Men,18 to 24,14917702.8179,"Hearing, deaf",0.00522215830754608
2013,3,Men,65+,18965407.9968,"Hearing, deaf",0.142745405000345
2013,3,Men,55 to 64,18651915.995,"Hearing, deaf",0.0447629374442719
2013,3,Women,55 to 64,20165931.9985,"Hearing, deaf",0.0213822238829365
2013,4,Women,25 to 54,63360646.0043,"Hearing, deaf",0.00847568658570108
2013,4,Men,25 to 54,61009411.9963,"Hearing, deaf",0.0138701037759767
2013,4,Women,65+,24053911.9986,"Hearing, deaf",0.0999703145517435
2013,4,Men,18 to 24,14953288.7773,"Hearing, deaf",0.00538573151360897
2013,4,Men,65+,19027619.9877,"Hearing, deaf",0.140179547769201
2013,4,Men,55 to 64,18675243.0042,"Hearing, deaf",0.0445272210387295
2013,4,Women,55 to 64,20190335.0011,"Hearing, deaf",0.0215533013977376
2013,4,Women,18 to 24,14988970.918,"Hearing, deaf",0.00521670546482276
2013,5,Women,25 to 54,63363686.0128,"Hearing, deaf",0.00890645024321971
2013,5,Men,55 to 64,18704955.9943,"Hearing, deaf",0.0404661263747777
2013,5,Men,25 to 54,61020175.0104,"Hearing, deaf",0.0126074491325022
